name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
8011235,101.050,-21.531,242.655,6.164050142957366e-07,0.1,0.0018914534242570299,1528,0.5,S230518h,8011235,6.164050142957366e-07
1534032,94.620,-8.561,306.354,6.163774273266871e-07,2.0,0.037977746795497994,1529,0.5,S230518h,1534032,6.163774273266871e-07
1205279,90.042,-0.067,265.819,6.159002796887005e-07,4.0,0.07590459762692318,1530,0.5,S230518h,1205279,6.159002796887005e-07
20926777,330.169,-86.553,261.210,6.156821391089144e-07,0.2,0.0037863666193832615,1531,0.5,S230518h,20926777,6.156821391089144e-07
1350482,85.738,-0.456,261.824,6.153827393368878e-07,1.0,0.018954266115574273,1532,0.5,S230518h,1350482,6.153827393368878e-07
8030517,102.654,-24.974,350.322,6.148641549186883e-07,1.0,0.018938286643201324,1533,0.5,S230518h,8030517,6.148641549186883e-07
7496112,85.958,-88.200,212.497,6.14667004176928e-07,0.4,0.007568135892456384,1534,0.5,S230518h,7496112,6.14667004176928e-07
7496064,82.610,-88.128,213.480,6.14667004176928e-07,0.2,0.0037801106193835663,1535,0.5,S230518h,7496064,6.14667004176928e-07
19060298,311.933,-80.035,251.181,6.145658080277915e-07,0.2,0.003779486975088588,1536,0.5,S230518h,19060298,6.145658080277915e-07
7906763,100.162,-22.140,230.523,6.143386878526334e-07,0.1,0.001885086320820776,1537,0.5,S230518h,7906763,6.143386878526334e-07
55668,76.424,12.578,220.747,6.142112559550738e-07,1.0,0.01891816845108976,1538,0.5,S230518h,55668,6.142112559550738e-07
1575879,99.360,-17.098,345.279,6.138639022444291e-07,2.0,0.03782284509309012,1539,0.5,S230518h,1575879,6.138639022444291e-07
1570111,101.985,-25.905,299.951,6.137199918624492e-07,3.0,0.056724921759370266,1540,0.5,S230518h,1570111,6.137199918624492e-07
8009088,101.858,-25.817,352.074,6.137199918624492e-07,1.0,0.018903030817330586,1541,0.5,S230518h,8009088,6.137199918624492e-07
8009134,101.909,-25.813,316.570,6.137199918624492e-07,0.2,0.0037742744405147165,1542,0.5,S230518h,8009134,6.137199918624492e-07
1570113,101.914,-25.891,337.373,6.137199918624492e-07,3.0,0.056724921759370266,1543,0.5,S230518h,1570113,6.137199918624492e-07
1527933,102.650,-26.358,322.005,6.135952143482929e-07,9.0,0.17015599094347414,1544,0.5,S230518h,1527933,6.135952143482929e-07
8084331,102.650,-26.333,342.494,6.135952143482929e-07,0.4,0.007554925595073565,1545,0.5,S230518h,8084331,6.135952143482929e-07
7983679,100.681,-22.572,247.705,6.130694880020296e-07,0.1,0.0018811754543857822,1546,0.5,S230518h,7983679,6.130694880020296e-07
7927582,99.336,-21.064,218.955,6.130400495289584e-07,0.2,0.0037700841411721572,1547,0.5,S230518h,7927582,6.130400495289584e-07
7927640,99.308,-21.019,237.718,6.130400495289584e-07,0.3,0.005659083538602862,1548,0.5,S230518h,7927640,6.130400495289584e-07
19294371,317.548,-83.152,247.815,6.126893042100427e-07,0.2,0.0037679225933366037,1549,0.5,S230518h,19294371,6.126893042100427e-07
19294388,318.174,-83.307,282.164,6.126893042100427e-07,0.2,0.0037679225933366037,1550,0.5,S230518h,19294388,6.126893042100427e-07
7496358,98.720,-87.704,246.490,6.124337439188692e-07,0.3,0.0056534787941836485,1551,0.5,S230518h,7496358,6.124337439188692e-07
7496911,99.678,-87.612,220.997,6.124337439188692e-07,0.2,0.003766347644892681,1552,0.5,S230518h,7496911,6.124337439188692e-07
1279403,98.564,-87.593,254.137,6.124337439188692e-07,6.0,0.11321995430376874,1553,0.5,S230518h,1279403,6.124337439188692e-07
18589904,305.643,-81.599,269.741,6.122058977820668e-07,0.2,0.0037649434912310816,1554,0.5,S230518h,18589904,6.122058977820668e-07
19496993,323.362,-85.528,214.453,6.120553163430311e-07,0.1,0.001878050422580419,1555,0.5,S230518h,19496993,6.120553163430311e-07
7848986,97.653,-18.688,220.045,6.118601221406886e-07,0.2,0.003762812570164141,1556,0.5,S230518h,7848986,6.118601221406886e-07
7849042,97.719,-18.569,254.094,6.118601221406886e-07,0.1,0.0018774489582374443,1557,0.5,S230518h,7849042,6.118601221406886e-07
7983230,100.438,-23.413,330.437,6.117171062936596e-07,0.3,0.005646854130542647,1558,0.5,S230518h,7983230,6.117171062936596e-07
7983210,100.299,-23.233,316.828,6.117171062936596e-07,3.0,0.056539773188629745,1559,0.5,S230518h,7983210,6.117171062936596e-07
51086,86.493,4.305,226.915,6.114779357023144e-07,1.1,0.020718130867619027,1560,0.5,S230518h,51086,6.114779357023144e-07
8084329,102.832,-26.253,293.006,6.112399280553649e-07,1.0,0.01882661102973642,1561,0.5,S230518h,8084329,6.112399280553649e-07
8084499,102.919,-26.264,349.820,6.112399280553649e-07,0.4,0.007525895619681018,1562,0.5,S230518h,8084499,6.112399280553649e-07
8084926,102.831,-25.826,294.237,6.107925484970671e-07,0.3,0.005638307433852953,1563,0.5,S230518h,8084926,6.107925484970671e-07
8084970,102.800,-25.832,318.140,6.107925484970671e-07,0.2,0.003756233404672218,1564,0.5,S230518h,8084970,6.107925484970671e-07
8084562,102.726,-25.974,301.524,6.107925484970671e-07,1.0,0.0188128256381181,1565,0.5,S230518h,8084562,6.107925484970671e-07
7495876,103.512,-88.462,247.131,6.106449136425175e-07,0.2,0.003755323571288581,1566,0.5,S230518h,7495876,6.106449136425175e-07
8838697,108.260,-88.227,282.358,6.106449136425175e-07,0.4,0.007518561796266414,1567,0.5,S230518h,8838697,6.106449136425175e-07
7495867,101.002,-88.432,218.919,6.106449136425175e-07,0.2,0.003755323571288581,1568,0.5,S230518h,7495867,6.106449136425175e-07
1307151,95.012,-13.449,292.134,6.1034797688245e-07,4.0,0.07522025103890376,1569,0.5,S230518h,1307151,6.1034797688245e-07
1569264,100.788,-19.710,320.628,6.100971739245389e-07,5.0,0.09398865170467148,1570,0.5,S230518h,1569264,6.100971739245389e-07
6217247,59.730,-89.697,261.268,6.093003343322454e-07,0.3,0.005624513269864719,1571,0.5,S230518h,6217247,6.093003343322454e-07
6217282,84.321,-89.673,220.764,6.093003343322454e-07,0.3,0.005624513269864719,1572,0.5,S230518h,6217282,6.093003343322454e-07
6217257,54.149,-89.694,276.353,6.093003343322454e-07,0.2,0.0037470372953467288,1573,0.5,S230518h,6217257,6.093003343322454e-07
6217262,65.898,-89.658,221.480,6.093003343322454e-07,0.2,0.0037470372953467288,1574,0.5,S230518h,6217262,6.093003343322454e-07
7245831,82.871,3.417,234.312,6.09245491148395e-07,0.1,0.0018693923290290571,1575,0.5,S230518h,7245831,6.09245491148395e-07
7496372,94.357,-87.793,278.398,6.088899659503273e-07,0.3,0.0056207197870730315,1576,0.5,S230518h,7496372,6.088899659503273e-07
7962830,101.307,-24.762,307.556,6.086786564449537e-07,0.6,0.01124544749911217,1577,0.5,S230518h,7962830,6.086786564449537e-07
1570096,101.218,-24.729,312.540,6.086786564449537e-07,3.0,0.05625889611031786,1578,0.5,S230518h,1570096,6.086786564449537e-07
8865309,103.219,-88.931,278.992,6.084502676741824e-07,0.5,0.009366368395894676,1579,0.5,S230518h,8865309,6.084502676741824e-07
8865331,101.233,-88.982,249.562,6.084502676741824e-07,0.3,0.005616655176061106,1580,0.5,S230518h,8865331,6.084502676741824e-07
8865341,104.231,-88.945,230.440,6.084502676741824e-07,0.2,0.00374179856614432,1581,0.5,S230518h,8865341,6.084502676741824e-07
1279975,307.018,-80.108,230.800,6.083113905058259e-07,2.0,0.03748065892314877,1582,0.5,S230518h,1279975,6.083113905058259e-07
19158690,314.703,-81.836,260.994,6.077373046303694e-07,0.2,0.003737404769160948,1583,0.5,S230518h,19158690,6.077373046303694e-07
8062786,102.214,-23.240,324.809,6.075628635265399e-07,0.8,0.014969062905734538,1584,0.5,S230518h,8062786,6.075628635265399e-07
8062838,102.078,-23.311,291.631,6.075628635265399e-07,0.3,0.005608451931094668,1585,0.5,S230518h,8062838,6.075628635265399e-07
8062871,102.093,-23.211,302.204,6.075628635265399e-07,0.2,0.003736329736166696,1586,0.5,S230518h,8062871,6.075628635265399e-07
7495990,75.950,-88.376,276.647,6.071705082265589e-07,0.3,0.005604824962877116,1587,0.5,S230518h,7495990,6.071705082265589e-07
7495982,78.265,-88.344,257.504,6.071705082265589e-07,0.3,0.005604824962877116,1588,0.5,S230518h,7495982,6.071705082265589e-07
7733070,95.387,-15.114,231.705,6.070872615465011e-07,0.1,0.0018627420385290692,1589,0.5,S230518h,7733070,6.070872615465011e-07
1534114,96.367,-11.367,314.766,6.070273612954114e-07,2.0,0.0374015277014082,1590,0.5,S230518h,1534114,6.070273612954114e-07
19157483,309.391,-72.543,207.397,6.070065602337678e-07,0.1,0.0018624933684279195,1591,0.5,S230518h,19157483,6.070065602337678e-07
18497257,304.204,-88.527,266.238,6.065928094775649e-07,0.2,0.0037303515573661517,1592,0.5,S230518h,18497257,6.065928094775649e-07
18497183,311.247,-88.409,237.980,6.065928094775649e-07,0.2,0.0037303515573661517,1593,0.5,S230518h,18497183,6.065928094775649e-07
18497182,310.284,-88.430,266.882,6.065928094775649e-07,0.3,0.0055994846628938545,1594,0.5,S230518h,18497182,6.065928094775649e-07
7496943,103.994,-87.507,242.168,6.065188580352141e-07,0.3,0.005598801049008527,1595,0.5,S230518h,7496943,6.065188580352141e-07
8031736,102.288,-23.673,292.847,6.064684961149211e-07,0.2,0.0037295854479829,1596,0.5,S230518h,8031736,6.064684961149211e-07
8031415,102.385,-23.767,327.028,6.064684961149211e-07,0.8,0.014942085752999356,1597,0.5,S230518h,8031415,6.064684961149211e-07
8031700,102.324,-23.725,289.524,6.064684961149211e-07,2.0,0.037367086363032265,1598,0.5,S230518h,8031700,6.064684961149211e-07
8031433,102.283,-23.918,306.092,6.064684961149211e-07,0.2,0.0037295854479829,1599,0.5,S230518h,8031433,6.064684961149211e-07
8031436,102.297,-23.765,351.262,6.064684961149211e-07,0.3,0.005598335498818976,1600,0.5,S230518h,8031436,6.064684961149211e-07
8009489,101.747,-25.510,301.485,6.063926629831277e-07,0.3,0.005597634490424631,1601,0.5,S230518h,8009489,6.063926629831277e-07
8009191,101.765,-25.630,326.485,6.063926629831277e-07,0.4,0.007466150871795927,1602,0.5,S230518h,8009191,6.063926629831277e-07
8009182,101.750,-25.725,348.276,6.063926629831277e-07,1.0,0.018677249160023692,1603,0.5,S230518h,8009182,6.063926629831277e-07
7779631,97.205,-17.971,271.918,6.063285257176465e-07,0.3,0.005597041599686384,1604,0.5,S230518h,7779631,6.063285257176465e-07
7983671,100.774,-22.799,279.436,6.061635816713427e-07,0.2,0.0037277063433448585,1605,0.5,S230518h,7983671,6.061635816713427e-07
7983634,100.936,-22.857,259.885,6.061635816713427e-07,0.1,0.001859895844827803,1606,0.5,S230518h,7983634,6.061635816713427e-07
1378767,99.021,-15.963,352.743,6.05637515360169e-07,3.0,0.055977770251685585,1607,0.5,S230518h,1378767,6.05637515360169e-07
18521992,314.983,-88.904,223.665,6.055004511106023e-07,0.5,0.009320921106476837,1608,0.5,S230518h,18521992,6.055004511106023e-07
18521967,309.310,-89.039,227.916,6.055004511106023e-07,0.2,0.0037236196503771836,1609,0.5,S230518h,18521967,6.055004511106023e-07
8079684,102.841,-26.602,340.639,6.054822106967096e-07,0.6,0.011186351026407075,1610,0.5,S230518h,8079684,6.054822106967096e-07
18497582,305.119,-88.013,220.085,6.054686957835549e-07,0.2,0.0037234239509487243,1611,0.5,S230518h,18497582,6.054686957835549e-07
18497753,309.003,-87.930,239.574,6.054686957835549e-07,0.2,0.0037234239509487243,1612,0.5,S230518h,18497753,6.054686957835549e-07
18497728,304.961,-87.912,223.165,6.054686957835549e-07,0.4,0.0074547625555867,1613,0.5,S230518h,18497728,6.054686957835549e-07
18497761,309.162,-87.942,262.459,6.054686957835549e-07,0.2,0.0037234239509487243,1614,0.5,S230518h,18497761,6.054686957835549e-07
18497776,307.505,-87.913,271.205,6.054686957835549e-07,0.2,0.0037234239509487243,1615,0.5,S230518h,18497776,6.054686957835549e-07
8839187,110.179,-87.611,272.679,6.053641386771539e-07,0.2,0.0037227795939898593,1616,0.5,S230518h,8839187,6.053641386771539e-07
8839096,104.989,-87.637,248.403,6.053641386771539e-07,0.2,0.0037227795939898593,1617,0.5,S230518h,8839096,6.053641386771539e-07
7983554,101.219,-22.644,272.954,6.050891075757625e-07,0.3,0.005585584305216067,1618,0.5,S230518h,7983554,6.050891075757625e-07
20342346,335.975,-87.169,222.520,6.04857022189941e-07,0.2,0.0037196543732493596,1619,0.5,S230518h,20342346,6.04857022189941e-07
8011139,101.691,-21.851,329.733,6.047613802195801e-07,0.8,0.014900003792447233,1620,0.5,S230518h,8011139,6.047613802195801e-07
7963679,100.665,-23.930,301.718,6.044581608484097e-07,1.0,0.018617640112138185,1621,0.5,S230518h,7963679,6.044581608484097e-07
55677,76.523,12.217,217.154,6.043127460213672e-07,2.0,0.03723423335837577,1622,0.5,S230518h,55677,6.043127460213672e-07
8085089,102.873,-25.497,323.221,6.041570297540994e-07,0.2,0.0037153405105889124,1623,0.5,S230518h,8085089,6.041570297540994e-07
1485429,91.210,-4.662,343.285,6.041557137713211e-07,4.0,0.07445702643100789,1624,0.5,S230518h,1485429,6.041557137713211e-07
7926994,99.931,-21.809,257.350,6.040568369732112e-07,0.2,0.0037147230497790677,1625,0.5,S230518h,7926994,6.040568369732112e-07
7496917,97.205,-87.534,219.438,6.038441801385203e-07,0.1,0.0018527489249793073,1626,0.5,S230518h,7496917,6.038441801385203e-07
8031103,102.525,-24.362,293.758,6.037850529048676e-07,1.0,0.018596899207841085,1627,0.5,S230518h,8031103,6.037850529048676e-07
18899279,308.541,-73.616,162.349,6.034077726502591e-07,0.1,0.001851404194756554,1628,0.5,S230518h,18899279,6.034077726502591e-07
2749210,358.352,-88.297,228.468,6.033603016418687e-07,0.2,0.003710430492311717,1629,0.5,S230518h,2749210,6.033603016418687e-07
19158255,309.041,-72.079,196.061,6.031014931405887e-07,0.1,0.0018504604361723358,1630,0.5,S230518h,19158255,6.031014931405887e-07
19158169,310.143,-71.972,183.298,6.031014931405887e-07,0.1,0.0018504604361723358,1631,0.5,S230518h,19158169,6.031014931405887e-07
19112165,309.567,-71.839,159.089,6.031014931405887e-07,0.04,0.0007354353822553827,1632,0.5,S230518h,19112165,6.031014931405887e-07
1269917,309.621,-71.951,192.475,6.031014931405887e-07,1.0,0.018575836244926626,1633,0.5,S230518h,1269917,6.031014931405887e-07
7927381,100.812,-21.151,261.484,6.029299840440989e-07,0.2,0.003707778562202043,1634,0.5,S230518h,7927381,6.029299840440989e-07
7927397,100.745,-21.209,225.804,6.029299840440989e-07,0.1,0.0018499319542563952,1635,0.5,S230518h,7927397,6.029299840440989e-07
8011437,100.929,-21.207,283.073,6.029299840440989e-07,0.2,0.003707778562202043,1636,0.5,S230518h,8011437,6.029299840440989e-07
8011046,100.953,-21.173,274.400,6.029299840440989e-07,0.2,0.003707778562202043,1637,0.5,S230518h,8011046,6.029299840440989e-07
7823101,97.972,-14.320,333.570,6.028992862107653e-07,0.2,0.003707589379819215,1638,0.5,S230518h,7823101,6.028992862107653e-07
1510194,98.046,-14.372,304.575,6.028992862107653e-07,2.0,0.037147125681395415,1639,0.5,S230518h,1510194,6.028992862107653e-07
1456483,91.185,-6.033,349.555,6.028067910372164e-07,4.0,0.07429076556541765,1640,0.5,S230518h,1456483,6.028067910372164e-07
7984074,100.926,-22.046,250.141,6.026444955722904e-07,0.1,0.00184905226042296,1641,0.5,S230518h,7984074,6.026444955722904e-07
18641933,304.849,-84.559,263.310,6.02299172220762e-07,0.2,0.003703891040807344,1642,0.5,S230518h,18641933,6.02299172220762e-07
1186370,305.026,-84.367,229.443,6.02299172220762e-07,4.0,0.07422819923624267,1643,0.5,S230518h,1186370,6.02299172220762e-07
1496179,93.509,-6.911,330.452,6.019178419180321e-07,2.0,0.0370866419437013,1644,0.5,S230518h,1496179,6.019178419180321e-07
1186468,316.675,-82.344,265.964,6.014864836254469e-07,7.7,0.14270378201657594,1645,0.5,S230518h,1186468,6.014864836254469e-07
2599666,316.750,-82.342,243.907,6.014864836254469e-07,2.0,0.037060058507418586,1646,0.5,S230518h,2599666,6.014864836254469e-07
20036631,319.813,-83.770,259.957,6.013617138126589e-07,0.2,0.0036981137400604065,1647,0.5,S230518h,20036631,6.013617138126589e-07
19060503,308.429,-79.721,236.592,6.01236825576116e-07,0.1,0.0018447147170983472,1648,0.5,S230518h,19060503,6.01236825576116e-07
7851433,99.135,-21.268,329.600,6.010876762870936e-07,0.2,0.0036964249214552795,1649,0.5,S230518h,7851433,6.010876762870936e-07
7852021,98.742,-20.695,344.581,6.009425485954216e-07,1.0,0.018509311309923757,1650,0.5,S230518h,7852021,6.009425485954216e-07
8839076,106.357,-87.920,251.549,6.005023050072271e-07,1.0,0.018495745803502744,1651,0.5,S230518h,8839076,6.005023050072271e-07
1279400,106.320,-87.810,235.194,6.005023050072271e-07,1.3,0.024046843940660347,1652,0.5,S230518h,1279400,6.005023050072271e-07
7733024,95.834,-15.022,295.662,6.000755014856557e-07,0.5,0.009237339890367954,1653,0.5,S230518h,7733024,6.000755014856557e-07
7927045,99.536,-21.821,298.476,5.999440749410084e-07,2.0,0.036965004062680926,1654,0.5,S230518h,7927045,5.999440749410084e-07
1301797,304.701,-83.667,260.538,5.9978920427978e-07,2.0,0.036955459805793796,1655,0.5,S230518h,1301797,5.9978920427978e-07
1162464,304.259,-83.607,267.455,5.9978920427978e-07,8.0,0.14784558318424296,1656,0.5,S230518h,1162464,5.9978920427978e-07
1279634,304.811,-83.640,280.571,5.9978920427978e-07,4.0,0.07391883426527684,1657,0.5,S230518h,1279634,5.9978920427978e-07
1195831,99.103,-20.862,254.439,5.997352804013077e-07,9.0,0.1663123160962988,1658,0.5,S230518h,1195831,5.997352804013077e-07
7851960,99.265,-20.907,265.439,5.997352804013077e-07,0.2,0.0036880904740882597,1659,0.5,S230518h,7851960,5.997352804013077e-07
19051139,310.441,-79.404,278.934,5.996846927970276e-07,0.1,0.0018399320313885253,1660,0.5,S230518h,19051139,5.996846927970276e-07
19051113,310.884,-79.345,280.426,5.996846927970276e-07,0.2,0.003687778716466303,1661,0.5,S230518h,19051113,5.996846927970276e-07
19051105,311.578,-79.440,240.085,5.996846927970276e-07,0.2,0.003687778716466303,1662,0.5,S230518h,19051105,5.996846927970276e-07
19059315,310.965,-79.535,266.656,5.996846927970276e-07,0.2,0.003687778716466303,1663,0.5,S230518h,19059315,5.996846927970276e-07
8030548,102.763,-24.791,296.623,5.995876207249256e-07,0.2,0.0036871804877344314,1664,0.5,S230518h,8030548,5.995876207249256e-07
8030915,102.612,-24.688,289.810,5.995876207249256e-07,0.6,0.011077370770581798,1665,0.5,S230518h,8030915,5.995876207249256e-07
1527936,102.723,-24.862,307.152,5.995876207249256e-07,7.0,0.1293204152961397,1666,0.5,S230518h,1527936,5.995876207249256e-07
7822960,98.114,-19.386,300.330,5.992453620847803e-07,0.2,0.0036850712409878393,1667,0.5,S230518h,7822960,5.992453620847803e-07
7822909,98.091,-19.280,290.996,5.992453620847803e-07,0.5,0.009224550083003475,1668,0.5,S230518h,7822909,5.992453620847803e-07
7822908,98.094,-19.354,232.603,5.987319048670319e-07,0.2,0.0036819069440526607,1669,0.5,S230518h,7822908,5.987319048670319e-07
8084512,102.977,-26.402,335.368,5.987301771073263e-07,0.1,0.001836990821325546,1670,0.5,S230518h,8084512,5.987301771073263e-07
7496164,88.131,-88.125,232.558,5.984980919572008e-07,0.2,0.0036804660187946064,1671,0.5,S230518h,7496164,5.984980919572008e-07
1242094,100.554,-19.288,296.584,5.981349365509322e-07,9.0,0.1658685043560662,1672,0.5,S230518h,1242094,5.981349365509322e-07
1209342,100.460,-19.249,346.183,5.981349365509322e-07,5.0,0.09214565146284154,1673,0.5,S230518h,1209342,5.981349365509322e-07
1755912,100.460,-19.249,340.246,5.981349365509322e-07,6.0,0.1105763646861477,1674,0.5,S230518h,1755912,5.981349365509322e-07
7924620,105.498,-87.018,280.817,5.980125595041106e-07,0.7,0.01289094498523761,1675,0.5,S230518h,7924620,5.980125595041106e-07
8079692,102.695,-26.690,287.371,5.977732223349045e-07,0.3,0.0055179555940628325,1676,0.5,S230518h,8079692,5.977732223349045e-07
8079371,102.715,-26.795,312.316,5.977732223349045e-07,0.3,0.0055179555940628325,1677,0.5,S230518h,8079371,5.977732223349045e-07
8079759,102.557,-26.678,304.872,5.97636256052269e-07,0.1,0.0018336200526205852,1678,0.5,S230518h,8079759,5.97636256052269e-07
1279418,306.174,-86.880,213.342,5.967196893354842e-07,6.0,0.11031471119653467,1679,0.5,S230518h,1279418,5.967196893354842e-07
