#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
1003,313.761,-76.520,315.477,-76.102,315.583,-76.925,311.940,-76.925,312.046,-76.102,26,0.109,838,0.9,S230518h,1003,0.109
1778,312.828,-71.762,314.116,-71.346,314.173,-72.170,311.482,-72.170,311.539,-71.346,13,0.109,839,0.9,S230518h,1778,0.109
1634,313.381,-72.555,314.725,-72.138,314.788,-72.962,311.975,-72.962,312.038,-72.138,12,0.109,840,0.9,S230518h,1634,0.109
6794,110.072,-52.731,110.746,-52.317,110.759,-53.141,109.385,-53.141,109.398,-52.317,47,0.109,841,0.9,S230518h,6794,0.109
25519,98.330,-13.084,98.752,-12.671,98.753,-13.495,97.906,-13.495,97.907,-12.671,5,0.108,842,0.9,S230518h,25519,0.108
28188,90.400,-8.326,90.816,-7.914,90.817,-8.738,89.983,-8.738,89.984,-7.914,6,0.107,843,0.9,S230518h,28188,0.107
92,144.000,-86.035,149.383,-85.604,150.619,-86.423,137.381,-86.423,138.617,-85.604,17,0.107,844,0.9,S230518h,92,0.107
40363,79.639,13.084,80.063,13.495,80.061,12.671,79.217,12.671,79.215,13.495,9,0.106,845,0.9,S230518h,40363,0.106
1996,110.064,-70.176,111.255,-69.760,111.303,-70.584,108.824,-70.584,108.873,-69.760,36,0.106,846,0.9,S230518h,1996,0.106
4069,121.091,-61.454,121.942,-61.039,121.965,-61.863,120.217,-61.863,120.240,-61.039,30,0.106,847,0.9,S230518h,4069,0.106
4517,120.000,-59.868,120.811,-59.453,120.831,-60.277,119.169,-60.277,119.189,-59.453,37,0.106,848,0.9,S230518h,4517,0.106
76,335.172,-86.828,341.735,-86.393,343.666,-87.210,326.678,-87.210,328.610,-86.393,24,0.105,849,0.9,S230518h,76,0.105
30443,89.007,-4.361,89.420,-3.949,89.420,-4.773,88.593,-4.773,88.594,-3.949,2,0.105,850,0.9,S230518h,30443,0.105
14357,109.149,-34.493,109.646,-34.080,109.651,-34.904,108.647,-34.904,108.652,-34.080,63,0.105,851,0.9,S230518h,14357,0.105
24199,99.452,-15.463,99.879,-15.050,99.880,-15.874,99.024,-15.874,99.025,-15.050,6,0.105,852,0.9,S230518h,24199,0.105
13249,111.452,-36.872,111.964,-36.459,111.970,-37.283,110.934,-37.283,110.940,-36.459,15,0.105,853,0.9,S230518h,13249,0.105
16663,101.818,-29.736,102.291,-29.323,102.295,-30.147,101.342,-30.147,101.346,-29.323,42,0.104,854,0.9,S230518h,16663,0.104
1696,109.241,-71.762,110.530,-71.346,110.587,-72.170,107.896,-72.170,107.953,-71.346,23,0.104,855,0.9,S230518h,1696,0.104
20759,102.979,-21.806,103.421,-21.394,103.424,-22.218,102.534,-22.218,102.536,-21.394,12,0.104,856,0.9,S230518h,20759,0.104
22464,101.903,-18.634,102.336,-18.222,102.338,-19.046,101.467,-19.046,101.469,-18.222,4,0.104,857,0.95,S230518h,22464,0.104
34519,82.467,2.775,82.880,3.187,82.879,2.363,82.055,2.363,82.054,3.187,48,0.104,858,0.95,S230518h,34519,0.104
21176,97.412,-21.013,97.852,-20.601,97.854,-21.425,96.969,-21.425,96.972,-20.601,79,0.104,859,0.95,S230518h,21176,0.104
10793,112.166,-42.423,112.721,-42.010,112.728,-42.834,111.604,-42.834,111.612,-42.010,35,0.104,860,0.95,S230518h,10793,0.104
2857,123.871,-66.211,124.876,-65.796,124.909,-66.620,122.833,-66.620,122.866,-65.796,31,0.103,861,0.95,S230518h,2857,0.103
3233,112.727,-64.626,113.674,-64.210,113.703,-65.034,111.751,-65.034,111.780,-64.210,40,0.103,862,0.95,S230518h,3233,0.103
28036,328.731,-9.119,329.147,-8.707,329.148,-9.531,328.313,-9.531,328.314,-8.707,29,0.103,863,0.95,S230518h,28036,0.103
47611,58.235,26.564,58.698,26.975,58.694,26.151,57.776,26.151,57.773,26.975,26,0.103,864,0.95,S230518h,47611,0.103
22892,98.938,-17.841,99.369,-17.429,99.371,-18.253,98.504,-18.253,98.506,-17.429,3,0.103,865,0.95,S230518h,22892,0.103
2246,311.411,-69.383,312.559,-68.967,312.604,-69.791,310.218,-69.791,310.263,-68.967,8,0.103,866,0.95,S230518h,2246,0.103
46793,61.889,24.978,62.345,25.389,62.342,24.565,61.436,24.565,61.433,25.389,6,0.103,867,0.95,S230518h,46793,0.103
2414,311.006,-68.590,312.114,-68.175,312.156,-68.998,309.856,-68.998,309.898,-68.175,9,0.102,868,0.95,S230518h,2414,0.102
34973,82.649,3.568,83.062,3.980,83.062,3.156,82.236,3.156,82.236,3.980,36,0.102,869,0.95,S230518h,34973,0.102
3847,111.028,-62.247,111.901,-61.832,111.925,-62.656,110.131,-62.656,110.155,-61.832,34,0.102,870,0.95,S230518h,3847,0.102
8852,113.441,-47.181,114.042,-46.767,114.051,-47.591,112.830,-47.591,112.839,-46.767,52,0.101,871,0.95,S230518h,8852,0.101
61,148.966,-86.828,155.528,-86.393,157.459,-87.210,140.472,-87.210,142.403,-86.393,23,0.101,872,0.95,S230518h,61,0.101
14735,109.895,-33.700,110.388,-33.287,110.392,-34.111,109.397,-34.111,109.402,-33.287,13,0.101,873,0.95,S230518h,14735,0.101
1058,128.348,-75.727,129.973,-75.309,130.067,-76.133,126.629,-76.133,126.723,-75.309,40,0.101,874,0.95,S230518h,1058,0.101
21,225.000,-88.414,236.654,-87.960,244.341,-88.756,205.659,-88.756,213.346,-87.960,71,0.100,875,0.95,S230518h,21,0.100
4988,120.496,-58.282,121.270,-57.868,121.289,-58.692,119.703,-58.692,119.721,-57.868,23,0.100,876,0.95,S230518h,4988,0.100
43849,71.329,19.427,71.767,19.839,71.764,19.015,70.893,19.015,70.891,19.839,6,0.100,877,0.95,S230518h,43849,0.100
37228,78.226,7.533,78.642,7.945,78.641,7.121,77.811,7.121,77.810,7.945,33,0.099,878,0.95,S230518h,37228,0.099
3642,120.574,-63.040,121.470,-62.625,121.496,-63.449,119.652,-63.449,119.678,-62.625,35,0.099,879,0.95,S230518h,3642,0.099
440,295.000,-81.278,297.593,-80.856,297.848,-81.679,292.152,-81.679,292.407,-80.856,8,0.099,880,0.95,S230518h,440,0.099
47202,58.829,25.771,59.288,26.182,59.285,25.358,58.373,25.358,58.370,26.182,26,0.098,881,0.95,S230518h,47202,0.098
445,320.000,-81.278,322.593,-80.856,322.848,-81.679,317.152,-81.679,317.407,-80.856,26,0.098,882,0.95,S230518h,445,0.098
524,323.544,-80.485,325.933,-80.064,326.147,-80.887,320.942,-80.887,321.156,-80.064,25,0.098,883,0.95,S230518h,524,0.098
28643,94.191,-7.533,94.606,-7.121,94.607,-7.945,93.775,-7.945,93.775,-7.121,6,0.097,884,0.95,S230518h,28643,0.097
602,296.471,-79.692,298.684,-79.272,298.866,-80.095,294.075,-80.095,294.257,-79.272,10,0.097,885,0.95,S230518h,602,0.097
40802,76.561,13.877,76.986,14.288,76.985,13.464,76.137,13.464,76.136,14.288,4,0.097,886,0.95,S230518h,40802,0.097
650,130.549,-78.899,132.613,-78.479,132.770,-79.303,128.329,-79.303,128.486,-78.479,27,0.097,887,0.95,S230518h,650,0.097
29538,88.407,-5.947,88.821,-5.535,88.822,-6.359,87.993,-6.359,87.993,-5.535,9,0.097,888,0.95,S230518h,29538,0.097
1777,310.345,-71.762,311.633,-71.346,311.690,-72.170,308.999,-72.170,309.057,-71.346,20,0.097,889,0.95,S230518h,1777,0.097
93,154.286,-86.035,159.668,-85.604,160.905,-86.423,147.667,-86.423,148.903,-85.604,23,0.097,890,0.95,S230518h,93,0.097
146,289.756,-85.242,294.319,-84.814,295.177,-85.635,284.335,-85.635,285.193,-84.814,26,0.097,891,0.95,S230518h,146,0.097
34525,87.225,2.775,87.637,3.187,87.637,2.363,86.812,2.363,86.812,3.187,3,0.096,892,0.95,S230518h,34525,0.096
40804,78.190,13.877,78.615,14.288,78.614,13.464,77.766,13.464,77.765,14.288,7,0.096,893,0.95,S230518h,40804,0.096
2490,109.029,-67.797,110.100,-67.382,110.138,-68.206,107.919,-68.206,107.957,-67.382,30,0.096,894,0.95,S230518h,2490,0.096
2850,110.323,-66.211,111.328,-65.796,111.361,-66.620,109.284,-66.620,109.318,-65.796,34,0.096,895,0.95,S230518h,2850,0.096
946,125.505,-76.520,127.220,-76.102,127.326,-76.925,123.683,-76.925,123.789,-76.102,33,0.095,896,0.95,S230518h,946,0.095
37230,79.823,7.533,80.239,7.945,80.238,7.121,79.407,7.121,79.407,7.945,1,0.095,897,0.95,S230518h,37230,0.095
152,342.439,-85.242,347.002,-84.814,347.860,-85.635,337.018,-85.635,337.876,-84.814,21,0.095,898,0.95,S230518h,152,0.095
22888,95.612,-17.841,96.044,-17.429,96.046,-18.253,95.178,-18.253,95.180,-17.429,36,0.095,899,0.95,S230518h,22888,0.095
2498,125.486,-67.797,126.557,-67.382,126.595,-68.206,124.376,-68.206,124.414,-67.382,26,0.094,900,0.95,S230518h,2498,0.094
3038,110.625,-65.419,111.600,-65.003,111.631,-65.827,109.619,-65.827,109.650,-65.003,33,0.094,901,0.95,S230518h,3038,0.094
892,304.078,-77.313,305.895,-76.894,306.015,-77.718,302.141,-77.718,302.260,-76.894,20,0.094,902,0.95,S230518h,892,0.094
10454,107.027,-43.216,107.589,-42.802,107.596,-43.626,106.458,-43.626,106.466,-42.802,53,0.093,903,0.95,S230518h,10454,0.093
28638,90.200,-7.533,90.615,-7.121,90.616,-7.945,89.784,-7.945,89.784,-7.121,5,0.093,904,0.95,S230518h,28638,0.093
29546,94.779,-5.947,95.193,-5.535,95.193,-6.359,94.364,-6.359,94.365,-5.535,9,0.093,905,0.95,S230518h,29546,0.093
24193,94.521,-15.463,94.947,-15.050,94.949,-15.874,94.092,-15.874,94.094,-15.050,30,0.093,906,0.95,S230518h,24193,0.093
30442,88.212,-4.361,88.625,-3.949,88.625,-4.773,87.798,-4.773,87.799,-3.949,4,0.093,907,0.95,S230518h,30442,0.093
271,96.000,-82.863,99.133,-82.440,99.514,-83.263,92.486,-83.263,92.867,-82.440,26,0.093,908,0.95,S230518h,271,0.093
35876,80.442,5.154,80.856,5.566,80.856,4.742,80.029,4.742,80.029,5.566,23,0.092,909,0.95,S230518h,35876,0.092
91,133.714,-86.035,139.097,-85.604,140.333,-86.423,127.095,-86.423,128.332,-85.604,17,0.092,910,0.95,S230518h,91,0.092
54,62.069,-86.828,68.631,-86.393,70.563,-87.210,53.575,-87.210,55.507,-86.393,27,0.091,911,0.95,S230518h,54,0.091
28939,330.466,-7.533,330.881,-7.121,330.882,-7.945,330.050,-7.945,330.050,-7.121,33,0.091,912,0.95,S230518h,28939,0.091
334,103.636,-82.070,106.474,-81.648,106.782,-82.471,100.490,-82.471,100.799,-81.648,24,0.091,913,0.95,S230518h,334,0.091
3432,111.724,-63.833,112.645,-63.418,112.672,-64.242,110.776,-64.242,110.803,-63.418,23,0.090,914,0.95,S230518h,3432,0.090
60,136.552,-86.828,143.114,-86.393,145.046,-87.210,128.058,-87.210,129.990,-86.393,21,0.090,915,0.95,S230518h,60,0.090
15885,108.000,-31.322,108.480,-30.909,108.484,-31.733,107.516,-31.733,107.520,-30.909,28,0.090,916,0.95,S230518h,15885,0.090
47207,63.220,25.771,63.679,26.182,63.675,25.358,62.764,25.358,62.760,26.182,12,0.090,917,0.95,S230518h,47207,0.090
13608,104.390,-36.079,104.897,-35.666,104.903,-36.490,103.878,-36.490,103.883,-35.666,26,0.090,918,0.95,S230518h,13608,0.090
9804,114.092,-44.802,114.669,-44.388,114.677,-45.212,113.507,-45.212,113.516,-44.388,62,0.089,919,0.95,S230518h,9804,0.089
27298,96.429,-9.912,96.846,-9.500,96.847,-10.324,96.010,-10.324,96.011,-9.500,4,0.089,920,0.95,S230518h,27298,0.089
19505,104.712,-24.185,105.162,-23.772,105.165,-24.596,104.258,-24.596,104.261,-23.772,9,0.089,921,0.95,S230518h,19505,0.089
14728,103.263,-33.700,103.756,-33.287,103.761,-34.111,102.766,-34.111,102.770,-33.287,39,0.088,922,0.95,S230518h,14728,0.088
607,317.647,-79.692,319.861,-79.272,320.043,-80.095,315.251,-80.095,315.433,-79.272,23,0.088,923,0.95,S230518h,607,0.088
42119,74.966,16.256,75.396,16.667,75.394,15.843,74.537,15.843,74.536,16.667,3,0.088,924,0.95,S230518h,42119,0.088
947,128.807,-76.520,130.523,-76.102,130.629,-76.925,126.986,-76.925,127.092,-76.102,45,0.088,925,0.95,S230518h,947,0.088
8540,108.235,-47.974,108.846,-47.560,108.856,-48.384,107.615,-48.384,107.625,-47.560,38,0.088,926,0.95,S230518h,8540,0.088
1004,317.064,-76.520,318.780,-76.102,318.886,-76.925,315.243,-76.925,315.349,-76.102,22,0.088,927,0.95,S230518h,1004,0.088
22029,97.343,-19.427,97.778,-19.015,97.781,-19.839,96.905,-19.839,96.907,-19.015,29,0.088,928,0.95,S230518h,22029,0.088
33158,83.260,0.396,83.672,0.808,83.672,-0.016,82.848,-0.016,82.848,0.808,25,0.087,929,0.95,S230518h,33158,0.087
1427,127.218,-73.348,128.622,-72.931,128.691,-73.755,125.745,-73.755,125.814,-72.931,48,0.087,930,0.95,S230518h,1427,0.087
9165,113.924,-46.388,114.517,-45.974,114.526,-46.798,113.322,-46.798,113.331,-45.974,62,0.087,931,0.95,S230518h,9165,0.087
47205,61.463,25.771,61.923,26.182,61.919,25.358,61.007,25.358,61.004,26.182,12,0.087,932,0.95,S230518h,47205,0.087
45120,63.830,21.806,64.275,22.218,64.272,21.394,63.387,21.394,63.385,22.218,6,0.087,933,0.95,S230518h,45120,0.087
558,110.118,-79.692,112.331,-79.272,112.513,-80.095,107.722,-80.095,107.904,-79.272,4,0.086,934,0.95,S230518h,558,0.086
29996,93.186,-5.154,93.599,-4.742,93.600,-5.566,92.772,-5.566,92.772,-4.742,3,0.086,935,0.95,S230518h,29996,0.086
39029,81.342,10.705,81.762,11.117,81.761,10.293,80.924,10.293,80.922,11.117,3,0.086,936,0.95,S230518h,39029,0.086
35883,86.018,5.154,86.432,5.566,86.431,4.742,85.604,4.742,85.604,5.566,3,0.086,937,0.95,S230518h,35883,0.086
1420,108.271,-73.348,109.674,-72.931,109.744,-73.755,106.798,-73.755,106.867,-72.931,38,0.085,938,0.95,S230518h,1420,0.085
106,288.000,-86.035,293.383,-85.604,294.619,-86.423,281.381,-86.423,282.617,-85.604,36,0.085,939,0.95,S230518h,106,0.085
166,91.915,-84.449,95.875,-84.023,96.505,-84.845,87.325,-84.845,87.955,-84.023,20,0.085,940,0.95,S230518h,166,0.085
2319,108.639,-68.590,109.747,-68.175,109.789,-68.998,107.489,-68.998,107.531,-68.175,31,0.085,941,0.95,S230518h,2319,0.085
12880,104.709,-37.665,105.227,-37.252,105.233,-38.076,104.186,-38.076,104.192,-37.252,50,0.085,942,0.95,S230518h,12880,0.085
45547,67.714,22.599,68.162,23.011,68.159,22.187,67.269,22.187,67.267,23.011,8,0.084,943,0.95,S230518h,45547,0.084
42116,72.494,16.256,72.924,16.667,72.923,15.843,72.066,15.843,72.064,16.667,3,0.084,944,0.95,S230518h,42116,0.084
44274,68.290,20.220,68.731,20.632,68.728,19.808,67.853,19.808,67.850,20.632,7,0.084,945,0.95,S230518h,44274,0.084
4511,110.649,-59.868,111.460,-59.453,111.480,-60.277,109.818,-60.277,109.839,-59.453,31,0.083,946,0.95,S230518h,4511,0.083
39473,79.103,11.498,79.524,11.909,79.523,11.085,78.683,11.085,78.682,11.909,3,0.083,947,0.95,S230518h,39473,0.083
743,129.897,-78.106,131.829,-77.687,131.966,-78.510,127.828,-78.510,127.965,-77.687,31,0.083,948,0.95,S230518h,743,0.083
40361,78.014,13.084,78.437,13.495,78.436,12.671,77.591,12.671,77.590,13.495,2,0.083,949,0.95,S230518h,40361,0.083
737,107.629,-78.106,109.561,-77.687,109.698,-78.510,105.560,-78.510,105.697,-77.687,17,0.082,950,0.95,S230518h,737,0.082
25962,98.108,-12.291,98.529,-11.878,98.530,-12.702,97.686,-12.702,97.687,-11.878,6,0.082,951,0.95,S230518h,25962,0.082
42988,73.164,17.841,73.598,18.253,73.596,17.429,72.732,17.429,72.730,18.253,4,0.082,952,0.95,S230518h,42988,0.082
5225,110.769,-57.489,111.527,-57.075,111.545,-57.899,109.994,-57.899,110.011,-57.075,35,0.082,953,0.95,S230518h,5225,0.082
1702,124.138,-71.762,125.426,-71.346,125.484,-72.170,122.792,-72.170,122.850,-71.346,35,0.082,954,0.95,S230518h,1702,0.082
10130,113.799,-44.009,114.368,-43.595,114.376,-44.419,113.223,-44.419,113.231,-43.595,55,0.082,955,0.95,S230518h,10130,0.082
39469,75.874,11.498,76.295,11.909,76.294,11.085,75.455,11.085,75.453,11.909,7,0.081,956,0.95,S230518h,39469,0.081
36784,83.814,6.740,84.229,7.152,84.228,6.328,83.399,6.328,83.399,7.152,4,0.081,957,0.95,S230518h,36784,0.081
35292,336.159,3.568,336.572,3.980,336.572,3.156,335.746,3.156,335.746,3.980,57,0.080,958,0.95,S230518h,35292,0.080
3640,117.129,-63.040,118.025,-62.625,118.051,-63.449,116.207,-63.449,116.233,-62.625,30,0.080,959,0.95,S230518h,3640,0.080
31803,88.811,-1.982,89.223,-1.570,89.223,-2.394,88.398,-2.394,88.398,-1.570,1,0.080,960,0.95,S230518h,31803,0.080
43418,70.998,18.634,71.434,19.046,71.431,18.222,70.564,18.222,70.562,19.046,8,0.080,961,0.95,S230518h,43418,0.080
8243,115.629,-48.767,116.249,-48.353,116.259,-49.177,114.999,-49.177,115.009,-48.353,23,0.080,962,0.95,S230518h,8243,0.080
33164,88.018,0.396,88.430,0.808,88.430,-0.016,87.606,-0.016,87.606,0.808,2,0.080,963,0.95,S230518h,33164,0.080
45543,64.286,22.599,64.733,23.011,64.731,22.187,63.841,22.187,63.838,23.011,5,0.080,964,0.95,S230518h,45543,0.080
2160,121.472,-69.383,122.620,-68.967,122.665,-69.791,120.280,-69.791,120.324,-68.967,19,0.079,965,0.95,S230518h,2160,0.079
31802,88.018,-1.982,88.430,-1.570,88.430,-2.394,87.605,-2.394,87.605,-1.570,2,0.079,966,0.95,S230518h,31802,0.079
23321,95.172,-17.048,95.602,-16.636,95.604,-17.460,94.741,-17.460,94.742,-16.636,43,0.079,967,0.95,S230518h,23321,0.079
5733,119.066,-55.903,119.793,-55.489,119.809,-56.313,118.323,-56.313,118.339,-55.489,28,0.079,968,0.95,S230518h,5733,0.079
37,163.636,-87.621,172.037,-87.179,175.469,-87.990,151.803,-87.990,155.236,-87.179,41,0.079,969,0.95,S230518h,37,0.079
28487,329.600,-8.326,330.016,-7.914,330.017,-8.738,329.183,-8.738,329.184,-7.914,36,0.079,970,0.95,S230518h,28487,0.079
25070,92.851,-13.877,93.274,-13.464,93.276,-14.288,92.426,-14.288,92.427,-13.464,36,0.079,971,0.95,S230518h,25070,0.079
4290,120.000,-60.661,120.830,-60.246,120.852,-61.070,119.148,-61.070,119.170,-60.246,28,0.079,972,0.95,S230518h,4290,0.079
32259,90.396,-1.189,90.809,-0.777,90.809,-1.601,89.984,-1.601,89.984,-0.777,1,0.078,973,0.95,S230518h,32259,0.078
251,333.333,-83.656,336.831,-83.232,337.314,-84.054,329.353,-84.054,329.835,-83.232,17,0.078,974,0.95,S230518h,251,0.078
46791,60.145,24.978,60.601,25.389,60.598,24.565,59.692,24.565,59.689,25.389,17,0.078,975,0.95,S230518h,46791,0.078
48424,59.104,28.150,59.574,28.561,59.570,27.737,58.639,27.737,58.635,28.561,22,0.078,976,0.95,S230518h,48424,0.078
477,109.367,-80.485,111.755,-80.064,111.969,-80.887,106.765,-80.887,106.979,-80.064,10,0.078,977,0.95,S230518h,477,0.078
16669,107.273,-29.736,107.745,-29.323,107.749,-30.147,106.796,-30.147,106.800,-29.323,12,0.077,978,0.95,S230518h,16669,0.077
34838,335.419,2.775,335.831,3.187,335.831,2.363,335.006,2.363,335.006,3.187,46,0.077,979,0.95,S230518h,34838,0.077
2415,313.136,-68.590,314.244,-68.175,314.286,-68.998,311.986,-68.998,312.028,-68.175,7,0.077,980,0.95,S230518h,2415,0.077
46794,62.760,24.978,63.216,25.389,63.213,24.565,62.307,24.565,62.304,25.389,9,0.077,981,0.95,S230518h,46794,0.077
41243,76.091,14.670,76.518,15.081,76.516,14.257,75.666,14.257,75.664,15.081,6,0.077,982,0.95,S230518h,41243,0.077
48822,55.940,28.943,56.413,29.354,56.409,28.530,55.471,28.530,55.467,29.354,15,0.077,983,0.95,S230518h,48822,0.077
4512,112.208,-59.868,113.018,-59.453,113.039,-60.277,111.377,-60.277,111.397,-59.453,20,0.077,984,0.95,S230518h,4512,0.077
19921,104.211,-23.392,104.658,-22.979,104.661,-23.803,103.760,-23.803,103.763,-22.979,6,0.076,985,0.95,S230518h,19921,0.076
4063,111.273,-61.454,112.124,-61.039,112.146,-61.863,110.399,-61.863,110.422,-61.039,39,0.076,986,0.95,S230518h,4063,0.076
29096,95.787,-6.740,96.202,-6.328,96.202,-7.152,95.372,-7.152,95.373,-6.328,10,0.076,987,0.95,S230518h,29096,0.076
33165,88.811,0.396,89.223,0.808,89.223,-0.016,88.399,-0.016,88.399,0.808,3,0.076,988,0.95,S230518h,33165,0.076
40357,74.763,13.084,75.187,13.495,75.185,12.671,74.341,12.671,74.339,13.495,3,0.075,989,0.95,S230518h,40357,0.075
15878,101.538,-31.322,102.019,-30.909,102.023,-31.733,101.054,-31.733,101.058,-30.909,31,0.075,990,0.95,S230518h,15878,0.075
698,320.440,-78.899,322.503,-78.479,322.660,-79.303,318.219,-79.303,318.376,-78.479,13,0.075,991,0.95,S230518h,698,0.075
25963,98.919,-12.291,99.340,-11.878,99.341,-12.702,98.497,-12.702,98.498,-11.878,5,0.075,992,0.95,S230518h,25963,0.075
15492,102.591,-32.115,103.075,-31.702,103.079,-32.526,102.102,-32.526,102.106,-31.702,43,0.075,993,0.95,S230518h,15492,0.075
47613,60.000,26.564,60.462,26.975,60.459,26.151,59.541,26.151,59.538,26.975,23,0.074,994,0.95,S230518h,47613,0.074
46376,60.577,24.185,61.030,24.596,61.027,23.772,60.127,23.772,60.124,24.596,16,0.074,995,0.95,S230518h,46376,0.074
30449,93.775,-4.361,94.188,-3.949,94.188,-4.773,93.361,-4.773,93.362,-3.949,8,0.074,996,0.95,S230518h,30449,0.074
20332,97.714,-22.599,98.159,-22.187,98.162,-23.011,97.267,-23.011,97.269,-22.187,51,0.074,997,0.95,S230518h,20332,0.074
32714,91.189,-0.396,91.601,0.016,91.601,-0.808,90.777,-0.808,90.777,0.016,4,0.073,998,0.95,S230518h,32714,0.073
30901,92.980,-3.568,93.393,-3.156,93.393,-3.980,92.567,-3.980,92.568,-3.156,2,0.073,999,0.95,S230518h,30901,0.073
28191,92.800,-8.326,93.216,-7.914,93.217,-8.738,92.383,-8.738,92.384,-7.914,5,0.073,1000,0.95,S230518h,28191,0.073
18266,99.706,-26.564,100.165,-26.151,100.168,-26.975,99.244,-26.975,99.247,-26.151,51,0.072,1001,0.95,S230518h,18266,0.072
45127,69.787,21.806,70.232,22.218,70.230,21.394,69.345,21.394,69.342,22.218,7,0.072,1002,0.95,S230518h,45127,0.072
736,103.918,-78.106,105.850,-77.687,105.986,-78.510,101.849,-78.510,101.985,-77.687,7,0.072,1003,0.95,S230518h,736,0.072
53,49.655,-86.828,56.217,-86.393,58.149,-87.210,41.161,-87.210,43.093,-86.393,46,0.072,1004,0.95,S230518h,53,0.072
39028,80.537,10.705,80.957,11.117,80.956,10.293,80.118,10.293,80.117,11.117,5,0.072,1005,0.95,S230518h,39028,0.072
41238,72.000,14.670,72.427,15.081,72.425,14.257,71.575,14.257,71.573,15.081,5,0.072,1006,0.95,S230518h,41238,0.072
42,245.455,-87.621,253.855,-87.179,257.288,-87.990,233.622,-87.990,237.054,-87.179,56,0.072,1007,0.95,S230518h,42,0.072
1168,107.107,-74.934,108.651,-74.517,108.736,-75.340,105.479,-75.340,105.564,-74.517,38,0.072,1008,0.95,S230518h,1168,0.072
20752,97.021,-21.806,97.464,-21.394,97.466,-22.218,96.576,-22.218,96.579,-21.394,32,0.071,1009,0.95,S230518h,20752,0.071
692,296.703,-78.899,298.767,-78.479,298.923,-79.303,294.483,-79.303,294.640,-78.479,4,0.071,1010,0.95,S230518h,692,0.071
35745,336.159,4.361,336.572,4.773,336.572,3.949,335.746,3.949,335.746,4.773,40,0.071,1011,0.95,S230518h,35745,0.071
39912,73.784,12.291,74.206,12.702,74.205,11.878,73.363,11.878,73.361,12.702,7,0.071,1012,0.95,S230518h,39912,0.071
3437,120.591,-63.833,121.512,-63.418,121.539,-64.242,119.643,-64.242,119.670,-63.418,30,0.071,1013,0.95,S230518h,3437,0.071
84,61.714,-86.035,67.097,-85.604,68.333,-86.423,55.095,-86.423,56.332,-85.604,26,0.071,1014,0.95,S230518h,84,0.071
5726,109.261,-55.903,109.988,-55.489,110.003,-56.313,108.518,-56.313,108.534,-55.489,24,0.070,1015,0.95,S230518h,5726,0.070
1925,305.166,-70.969,306.403,-70.553,306.456,-71.377,303.875,-71.377,303.928,-70.553,35,0.070,1016,0.95,S230518h,1925,0.070
38128,77.773,9.119,78.191,9.531,78.190,8.707,77.356,8.707,77.355,9.531,28,0.070,1017,0.95,S230518h,38128,0.070
8547,116.471,-47.974,117.081,-47.560,117.091,-48.384,115.850,-48.384,115.860,-47.560,63,0.069,1018,0.95,S230518h,8547,0.069
9166,115.063,-46.388,115.656,-45.974,115.665,-46.798,114.461,-46.798,114.470,-45.974,62,0.069,1019,0.95,S230518h,9166,0.069
5232,120.972,-57.489,121.730,-57.075,121.747,-57.899,120.196,-57.899,120.214,-57.075,11,0.069,1020,0.95,S230518h,5232,0.069
604,304.941,-79.692,307.155,-79.272,307.337,-80.095,302.545,-80.095,302.727,-79.272,12,0.069,1021,0.95,S230518h,604,0.069
40805,79.005,13.877,79.430,14.288,79.428,13.464,78.581,13.464,78.579,14.288,9,0.068,1022,0.95,S230518h,40805,0.068
9798,107.446,-44.802,108.023,-44.388,108.031,-45.212,106.861,-45.212,106.870,-44.388,48,0.068,1023,0.95,S230518h,9798,0.068
47206,62.341,25.771,62.801,26.182,62.797,25.358,61.886,25.358,61.882,26.182,13,0.067,1024,0.95,S230518h,47206,0.067
21600,96.112,-20.220,96.550,-19.808,96.553,-20.632,95.672,-20.632,95.675,-19.808,19,0.067,1025,0.95,S230518h,21600,0.067
41679,73.151,15.463,73.579,15.874,73.577,15.050,72.724,15.050,72.722,15.874,2,0.067,1026,0.95,S230518h,41679,0.067
32255,87.225,-1.189,87.637,-0.777,87.637,-1.601,86.813,-1.601,86.813,-0.777,2,0.067,1027,0.95,S230518h,32255,0.067
41244,76.909,14.670,77.336,15.081,77.334,14.257,76.484,14.257,76.482,15.081,5,0.067,1028,0.95,S230518h,41244,0.067
33166,89.604,0.396,90.016,0.808,90.016,-0.016,89.192,-0.016,89.191,0.808,5,0.067,1029,0.95,S230518h,33166,0.067
603,300.706,-79.692,302.920,-79.272,303.102,-80.095,298.310,-80.095,298.492,-79.272,4,0.066,1030,0.95,S230518h,603,0.066
39913,74.595,12.291,75.017,12.702,75.016,11.878,74.174,11.878,74.172,12.702,5,0.066,1031,0.95,S230518h,39913,0.066
3636,110.239,-63.040,111.135,-62.625,111.161,-63.449,109.318,-63.449,109.343,-62.625,28,0.066,1032,0.95,S230518h,3636,0.066
13250,112.438,-36.872,112.951,-36.459,112.956,-37.283,111.921,-37.283,111.926,-36.459,13,0.066,1033,0.95,S230518h,13250,0.066
36785,84.612,6.740,85.027,7.152,85.026,6.328,84.197,6.328,84.197,7.152,4,0.066,1034,0.95,S230518h,36785,0.066
